,GSM77082,GSM77083,GSM78821,GSM78822,GSM78823,GSM78824,GSM78825,GSM78826,GSM78827,GSM78828,GSM78829,GSM78830
1450182_at,134,145.7,20,19,79,68.7,17.9,23.3,70.4,14.9,15.2,1.9
1450183_a_at,60.9,38.8,14,36.1,104,180.1,62.2,37.2,150.4,40.3,35.6,52.9
1450184_s_at,18.5,19.4,4.5,11.8,30.9,38,2.8,12.1,14.7,3.2,3.8,15.9
1450185_a_at,7.1,4.2,7.8,2.7,5.9,3.4,10,6.6,50.9,4.2,14.7,2.9
1450186_s_at,9361.5,4647.4,7125.4,9264.7,7436.1,8102.2,5266.8,6232.3,7387.3,6304.5,5794.5,7382.5
1450187_a_at,557.3,331.5,146.3,166.8,203.6,242.3,94.6,81.4,608.5,208.2,177.5,250.1
1450188_s_at,22.8,11.3,4,1.7,32.6,20.7,0.9,5.3,39.3,7.3,14.9,5.5
1450189_at,5,34.1,6.3,2,18.9,13,3,1.2,25.3,0.8,2.4,2
1450190_at,49.3,34.7,13.3,7.1,8.4,5.9,8.5,8.4,31.9,12.3,21.8,13.3
1450191_a_at,137.8,91.6,5,23.1,32.9,33.5,8.7,3.6,300.6,72.7,73.7,66.7
1450192_at,3.8,2.4,9.6,7.8,47.8,2.9,0.9,10,7.2,3.5,10.1,0.8
1450193_at,27.1,20.6,5.7,6.8,47.6,38.1,13.6,9.3,7.8,8.5,20.5,2.7
1450194_a_at,6.4,4.7,11,2.5,52.1,22.3,2.1,1.6,12.1,3.6,0.4,7.9
1450195_at,87.4,56.8,8.2,19.8,54.4,61.9,8,13.2,72.1,14.8,6.7,11.8
1450196_s_at,6.1,10.6,3.5,7,62.9,53.7,20.6,30.3,4,11.9,6.4,5.9
1450197_at,22.4,5.5,2.6,3.1,26.8,7,8.2,2.4,11.1,1.5,11.3,2.2
1450198_at,142.5,122.4,33.3,50.9,197.5,228,34.1,33,197.6,39.8,41.1,28.9
1450199_a_at,92.4,72,41.4,37.6,3.7,28.9,14.7,8.5,184,162.1,132.8,148.9
1450200_s_at,11.3,10.9,11.3,8.6,8.7,6.9,1.8,5.9,9.5,1.9,5.3,2.1
1450201_at,18.4,13.9,6.3,6,13.2,14.3,5.7,9.3,18.4,4.4,8.8,1.3
1450202_at,44.1,41.7,24.4,15.7,9.3,6.1,6.9,24.4,75,4,1.8,9.6
1450203_at,55.4,60,7.7,17.6,615.7,585.5,49.9,57.5,107.7,18.7,21.1,21.2
1450204_a_at,75.6,50.1,39.2,53.5,85,121.8,31.2,46.7,99.9,42.6,31,23.6
1450205_at,10.8,48.1,11.1,4.5,18.3,5.3,3,3.6,12.5,8.4,2.1,2.1
1450206_at,28.9,14.2,13.9,11.1,22,17.5,14,1.4,66.6,21.4,24.1,31.1
1450207_at,44,80.2,21.8,15.1,36.4,43.8,9.8,18.9,58.5,25.9,28.8,39.2
1450208_a_at,19.7,15.8,22.1,23.2,29.8,23.3,9.8,1.9,41.9,8.8,9.6,13.8
1450209_at,21.6,9.6,9,9.2,1.5,1.4,2.1,3.4,26,14.1,9.1,10.7
1450210_at,7.9,7.1,1.6,1.3,12.7,12.6,2.1,7.6,14.9,5.2,10.2,10.5
1450211_at,1.9,2.8,0.5,1.2,8,1.1,0.6,0.9,1.4,0.6,1.3,1.4
1450212_at,42.8,60,16.3,16.6,108.3,73.2,15.8,10.6,82.9,12.6,19.4,27.2
1450213_at,234.7,149.1,126.4,140.6,39.8,27,6.4,14.5,110,30.6,29.6,47.6
1450214_at,95.4,119.1,10.9,12.8,237.9,380.3,106,151.5,299.9,76.6,58.3,110.7
1450215_at,23.8,36,0.9,1.2,13.1,4.6,1.5,2.2,6.3,0.8,1.6,0.6
1450216_at,13.3,16,8.5,18.3,15.7,1.6,1,6.8,12.4,8.5,11.1,2.9
1450217_at,26.8,42.2,7.2,4.6,24.5,10.3,5.8,12.4,3.6,8.7,16.3,9.9
1450218_at,14.7,22,6.1,9.3,28.8,12.4,0.3,3.6,11.7,6.6,5.6,0.7
1450219_at,127.1,53,14.5,11.7,63.3,66.2,3.2,3.6,114,10.7,7.9,11.5
1450220_a_at,10.6,30.3,10.1,8,10.2,8.8,2.6,3.3,21,3.6,2.8,10.6
1450221_at,4.8,1.8,0.8,2,2.2,1.7,0.7,1.4,1.9,0.6,0.9,0.6
1450222_x_at,23.9,3.6,9.9,3.3,16.6,18.4,8.4,7.4,3.1,0.8,1.1,0.7
1450223_at,48.1,26.5,11.2,27.3,54.5,104.9,6.6,16.6,100.4,20.5,21.6,22.5
1450224_at,36.8,37.9,7.2,8.5,27.2,27.9,2.8,6.2,140.2,37.2,36.6,51.1
1450225_at,104.1,97.6,13.5,9.8,88.5,86.6,3.1,8.9,99.3,17.6,3.9,16.9
1450226_at,5.3,5.5,3,11.7,23,18.8,8.8,7.4,33.3,2.7,1.8,9.7
1450227_at,57.7,39.1,20.5,21.1,50.1,68.7,15.9,16.1,58.2,10.7,12.1,9
1450228_a_at,6.9,12.1,2.3,5.2,7.9,5.7,3.2,3.9,5.7,5.3,1.5,3.8
1450229_at,90.3,81.1,36.5,28.7,75.5,81.3,16.8,22.9,70.1,29,19.8,26
1450230_at,48.6,108.6,12.7,7.7,14,27.7,1.3,2.5,44.1,10.1,2.7,8.2
1450231_a_at,27.2,4,9.9,13.6,17.8,8.3,4.1,9.4,20.3,4,4.1,4.9
1450232_at,59.9,76.5,23.3,29.8,87.6,60,40.4,39.9,45.4,21.6,28.2,24.3
1450233_a_at,3.5,69.9,2.4,2.5,3.8,8.8,10.1,11.4,44.9,23.6,2.8,3.9
1450234_at,58.2,61.7,23.7,32.7,21.7,58.6,14.9,12.3,82.8,20.6,16.8,18.6
1450235_at,26.6,99.5,1.3,5.5,81.4,82.2,24.2,17.1,40.3,6.9,24.1,5
1450236_at,9.8,11.1,2.3,3,4.8,6,1.1,0.9,9.7,1.6,2.1,1.4
1450237_at,3.1,26.3,1.9,1.4,10.9,4.1,7.7,6.2,5.4,4.6,10.8,2.1
1450238_at,0.9,1.3,9.1,1.3,3.1,3.6,0.7,3.9,0.9,0.8,5.5,1.1
1450239_at,10.1,4.9,3.4,2.6,3.4,3.9,1,2.1,4,2.1,2.2,1.1
1450240_a_at,11.6,8.2,8.1,5,4.2,4.7,1.2,1.6,20.2,1.7,2.4,9.2
1450241_a_at,398.9,274.9,133.5,162.5,992,1992.5,321.9,368.1,290,99.6,76.8,101.1
1450242_at,113.2,107.5,2.1,20.2,51.7,23.6,9.9,12.2,124.7,5.1,22.6,13.5
1450243_a_at,72.9,45.3,15.1,24.1,7.8,4.9,2.8,16.2,75.8,41.6,38.7,22.3
1450244_a_at,103.2,103.3,21.6,37.9,72.2,61.4,18.5,28.8,138,36.7,40.4,45.6
1450245_at,2.5,1.3,0.1,4.2,5.6,2.9,5.6,0.6,5.1,0.2,4.9,1
1450246_at,4.2,63.9,34.3,22.6,26,51.4,13.3,12.3,13.6,12.9,6.5,11.7
1450247_a_at,44.9,26.7,3,26.6,45.5,59.9,11.8,7,56.5,4.4,20.8,12.7
1450248_at,7.6,25.1,5.9,1.6,2.5,5.8,1.3,8.4,6.5,3.5,5.7,2
1450249_s_at,58.2,60.7,12.5,4.3,43.1,20.1,10.5,4.2,47,6.9,13.1,20.4
1450250_at,15.2,68.5,19.4,4.4,140.5,133.9,8.9,25.6,68.9,19.2,7.1,15.1
1450251_a_at,52,33.4,21.1,22.3,25.1,18.6,7.2,11.3,243.1,79.1,96.6,105.1
1450252_at,8.1,13.8,4.2,2.4,8.9,17.6,1.6,2.3,3.7,2.3,1.5,3
1450253_a_at,104.2,110.7,57.2,78.3,174.4,168.1,70.1,57.2,123.4,60.1,53.2,51.7
1450254_at,38.6,25.9,14.2,26.7,41.8,38.8,5.4,14.1,10.3,6.9,7.9,5.3
1450255_at,86.7,50.5,24.9,14,33.3,52.2,19.3,17.7,80.4,20.5,17.7,17.1
1450256_at,35.6,3.8,9.7,0.8,6.1,2.9,1.7,2.2,3.7,1.1,1.9,5.7
1450257_at,20.4,7.5,2.5,8.1,22.8,4.4,3.3,3.1,22.3,1.9,2.5,0.9
1450258_a_at,27.5,23.6,8.3,19.6,22.9,8.5,5,1.7,5.1,7.5,4.3,12.2
1450259_a_at,17.1,4.2,4.5,14,15.5,2.6,3.5,1.1,26.7,17.1,6,20.8
1450260_at,55.6,52.9,4,6.4,28.7,27.9,5.4,13.6,88.1,17.2,23.4,13.4
1450261_a_at,38,58.7,14.1,6.5,27.7,2.8,0.9,1.5,43,10.4,9.7,1.7
1450262_at,290.1,306.8,60.6,104.8,98,109,27.3,24.7,92.9,25.9,32.9,21.7
1450263_at,64.4,42.4,10.8,30.7,44.8,36.4,7.9,19.7,26,7.2,14.9,17.1
1450264_a_at,527.5,450.7,129.7,164.6,434.4,434.2,92.9,175.2,207.2,47.8,41.7,84.8
1450265_at,16.5,24.3,2.4,13.8,62.6,37.2,7.7,10.5,4,9.6,0.7,4.9
1450266_at,8.4,3.1,11.1,16.5,3.6,12.3,1.3,8,18.9,13.9,1.3,2.3
1450267_at,29.9,57.5,3.2,3.7,8.9,19.8,1,1.8,66.7,3.1,3.7,1.5
1450268_at,58.8,97.7,17.5,24.7,39.3,54.4,7.6,19.4,55.2,7,10,2.3
1450269_a_at,304,321.4,66.9,114.3,1051.8,1377.4,263.8,350,438,141.2,109.7,141.6
1450270_at,6.4,22.6,16.8,22.3,17.8,18.3,1.5,2.8,37.6,12.3,11.9,13.8
1450271_at,7.6,15.5,7.9,12.4,8.7,2,3,5.8,16.7,6.9,11.2,7.9
1450272_at,42,89.8,4.3,17.1,55.3,18.2,2.1,8.5,51.4,5.6,4.8,9.9
1450273_at,32.5,22.2,13.8,13.5,6.1,4.9,10,2.8,15.4,22.7,6.9,19.9
1450274_at,21.7,20.1,1.9,11.2,8.5,13.4,0.8,5.4,33.9,1.2,9.8,1.3
1450275_x_at,655.7,588.6,199.3,251.7,1827.2,1785.5,672.9,767.7,633.8,244.1,214,234
1450276_a_at,39.7,15.7,21.3,35.5,31.1,28.4,12,15.3,132.9,51.3,39.7,61.5
1450277_at,52.2,43.4,9.6,30.9,48.5,20.5,14.7,9,64.6,15.9,21.6,13.4
1450278_at,22.1,42.5,3.8,2.2,47.3,28.5,9.1,3.2,21.5,1.6,1.4,2.9
1450279_at,11.4,34.4,3.4,3,55.2,8,1.2,1.6,30.2,3.7,4.1,3.5
1450280_a_at,28,38.6,4.9,8.6,20.9,20,13.2,2.4,82.8,10.9,9.2,3.3
1450281_a_at,2.6,1.4,1.4,0.5,1.9,11.9,4.6,2.7,13,0.5,0.7,4.1
1450282_at,152.7,123.6,56.7,66.6,78.7,75.9,11.9,27.1,137.9,23.6,33,33.7
1450283_at,6.9,9.6,8.7,19.5,7.8,3.9,11.8,6.8,7.1,0.8,4.9,14.3
1450284_at,7.4,4.5,2.3,3.2,4.4,4.2,2.7,1.7,3.9,16.4,11.3,11.6
1450285_at,6.5,33,1.1,5.6,33.8,2.5,2.7,6.4,24.8,1,11,3.2
1450286_at,5.2,24.7,10.1,16.1,6.6,27.2,9,4.6,4.6,5.3,2.9,0.9
1450287_at,20,24.1,8.7,1.3,8.3,11.2,1.2,8.5,38.9,6.3,7.1,1.5
1450288_at,60.3,46.8,22.4,21.1,42.8,104.5,30.2,28.1,66.1,17.8,23.2,10.5
1450289_at,12.2,2.7,2.8,5.1,4.7,9.2,3.9,6.8,14.5,4.3,5.1,3.8
1450290_at,78.2,60.6,5,17.6,54.5,38.5,7.2,6.2,79.1,14.8,1.2,5.1
1450291_s_at,6.7,31.7,0.6,13.2,29.9,12.4,0.5,7.7,24.2,7,3.8,4.8
1450292_a_at,4,9.7,9.9,0.2,6.7,7.2,0.6,0.2,6.3,0.2,0.4,2.2
1450293_at,49.9,46.1,11.8,17.2,28.4,21.9,15.6,20,41.7,12,14.2,17.5
1450294_a_at,2.5,6.4,3.1,3.4,3.3,3.7,0.9,1.8,3.7,1.1,1,1.2
1450295_s_at,109.5,160.6,11.6,19.7,86.8,83,9,14,60.4,13.4,1.1,1.1
1450296_at,2.1,3.7,10.1,7,13.7,1.6,0.4,6.4,24.8,15.4,11.5,5.5
1450297_at,505.2,350,60.9,74.3,22.7,2.6,7.9,0.4,2141.3,83.1,61.4,1034.8
1450298_at,2.6,1.5,0.9,2.5,3.6,1.8,1.3,2.8,2.4,2,0.7,0.9
1450299_at,39.3,31.6,8.9,14.6,10.9,5.2,2,2.9,16.3,5.1,10.3,2.7
1450300_at,8.6,6.6,2,1.8,5.9,10.5,2.1,3.1,44.4,14.9,2.6,21.3
1450301_at,1.4,0.6,0.4,6.9,1,0.9,0.3,10.5,2.2,0.5,0.3,4.7
1450302_at,62.3,110.2,15.7,16,63.5,38.9,12.7,10.5,92,15.5,13.8,12.2
1450303_at,12.6,10.1,4,4.2,23.6,24.2,6.7,7.3,21.8,30.8,20,15.5
1450304_at,11.1,7.2,3.1,7.5,6.8,1.6,1.1,3.4,1.2,12.4,6.3,5.4
1450305_at,61.2,58.8,22.5,3.2,11.8,36.2,19,19.9,30.8,3.9,9.5,0.8
1450306_at,49.6,68.9,9.7,23.8,38.5,34.8,17.1,13.4,96.9,9.5,5.9,11
1450307_x_at,16,32,11.2,12.8,80.8,55.7,31.4,35.3,53.4,32.1,21.4,22.8
1450308_a_at,183.5,284.7,86.8,72.4,103.8,180.2,10.2,32.8,304.4,58.4,47.8,39.9
1450309_at,11.3,4.6,3.7,1.9,3.4,14.7,2.6,8.7,24.6,1.8,1.1,2.2
1450310_at,62.4,74,40.8,29.4,60.1,51.9,5.4,19.8,73.4,15.9,20.8,22.6
1450311_at,32.9,60.8,2.6,5.6,58.3,35.4,9.6,4,58,1.2,18.5,3
1450312_at,6.6,7.2,1.8,3.5,3.5,3.1,0.8,1.5,17.4,14.7,19.5,18.4
1450313_at,81.8,63.1,8.4,7,39.4,69.6,16.9,2.1,54.6,25.8,27,15
1450314_at,7.2,12.2,8.3,9.3,22.3,5.3,7.2,1.2,67.7,7.3,2.2,10.3
1450315_at,90.7,67.8,20.8,16.1,76.9,55.2,20.1,22.6,114.8,16.3,26.9,9.5
1450316_at,18.8,5.9,9.7,29.8,5.6,4.9,6.6,0.6,27.8,0.7,8,0.7
1450317_at,0.7,4.4,1.1,4.8,1.7,2,0.3,0.5,1.3,1,2,0.7
1450318_a_at,5.7,2.1,2.6,6.2,4.3,6.4,2.8,4.9,35,32,25.2,22.7
1450319_at,83,68.1,17.2,16.9,62.8,60.6,9.2,13.7,82.5,13.1,25.5,13.9
1450320_at,35.1,25.7,7.3,12.7,16.8,22.3,9.1,5,19.7,6.4,4.6,0.6
1450321_at,34.9,23.7,5.5,2.6,49.3,22.6,5.9,10.2,36.9,26.1,21.6,17.7
1450322_s_at,1.3,2.4,3,3.1,1.7,4.3,1,2.1,3.1,1.8,0.5,1.6
1450323_at,116.9,111.2,21.8,22.1,116.4,107.9,18.5,23.6,139.5,19.3,14.5,22.6
1450324_a_at,32.6,16.4,1.6,13.6,17.9,11.6,1.4,2,46.6,13.4,3.5,2.8
1450325_at,28.5,34,15.9,20.9,36.1,39.8,29.8,17.8,139.4,36.9,30.2,67.5
1450326_at,32.5,54.3,2.8,2,5.3,6.8,2.6,8.1,24.3,2.7,9.8,7.7
1450327_at,42.3,42.2,30,36.5,13.1,38.7,14.1,26.4,14.7,17,17.9,26.7
1450328_at,1.8,13.6,5.4,0.6,1.2,3.6,0.5,0.9,3.4,3.9,1.3,1.5
1450329_a_at,6.6,32.5,10.4,14.7,31.8,12.7,8.5,5.5,14.4,5.6,10.9,5.9
1450330_at,32.3,33.2,13.8,4.1,41.6,22.9,5.4,10.3,20.1,1.9,11,6.8
1450331_s_at,5.4,7.1,8.5,8.1,4.8,22.4,5.5,4.3,6.2,6.3,6.7,14.8
1450332_s_at,77.6,80.3,32.6,25.9,25.4,41.4,6.6,12,221.4,92.6,105.5,98.8
1450333_a_at,306.5,252.9,97.4,106.4,701,773.1,234.6,257.7,879.3,281.5,295.5,279
1450334_at,3.8,21.8,1.7,1.2,37.1,14.3,3.9,9.5,30.2,1.2,2,12.6
1450335_at,54.6,52.1,12.8,11.3,63.4,56,7.6,4.1,81.8,14.1,15.1,11.2
1450336_at,70.3,137.2,40.1,53.9,20.9,29.8,27.9,10.1,66.9,13.5,21,5.8
1450337_a_at,56.3,74.4,20.4,34.7,53.4,84.9,22.4,14.9,57.3,40.2,34.6,29.7
1450338_x_at,1.4,1.4,0.9,5,1.9,1.5,0.9,0.3,0.5,0.6,0.5,0.4
1450339_a_at,3.5,3.2,0.9,1.3,5.7,2.8,4,5.6,2,1,7,1.3
1450340_a_at,69.5,84.4,8.9,10.3,82.5,24.4,2.8,4.5,103.8,5.2,21.8,7.1
1450341_at,51.8,54.1,24,24,35.7,9.4,2.6,3,53.1,21,9.2,6.4
1450342_at,4.1,4.6,1.5,1.6,3.3,2.1,1.8,1.5,2.1,1.4,1.5,1.9
1450343_at,25.3,10.7,3.9,6.8,12.6,9,0.8,3.7,7.6,4.4,2.2,0.5
1450344_a_at,3.5,2.5,11.9,7.6,5.6,4.8,6.4,5.8,33.5,22.3,20.5,17
1450345_at,22,7.2,1.5,9.9,23.7,4.9,1.6,15.3,41.2,5,10,10.2
1450346_at,3.1,4.7,1,2.7,1.9,1.3,0.5,0.9,3.8,1.9,1,0.6
1450347_at,64.4,53.9,18.9,17,50.1,38.4,11.5,16.9,54.4,8.4,7.5,6.9
1450348_at,53.1,6.9,2.3,1.1,28.4,11.7,2.3,1.1,44.7,6.6,2.1,1.1
1450349_at,8.6,10.4,3.6,2,5.5,4.6,1.9,2.1,26.3,1.5,1.4,1.7
1450350_a_at,990.4,903,349.5,459.3,1517,1077.8,469.7,507.3,1003.1,393.3,399.1,623.5
1450351_a_at,84.9,102,40.8,39.9,76.4,70.4,40.8,79.8,127.5,74.8,65.5,85.2
1450352_at,40.2,93.8,4.5,8.8,74.9,12.7,15.7,4.8,22.3,2.5,2.9,14.2
1450353_at,9.4,4.4,4.3,5.7,31.3,33.3,1.9,7.9,16.5,2.8,6.5,19.8
1450354_a_at,43.9,32.6,38.5,49.4,125.9,139.2,51,90.4,90.7,53.6,38.5,65.5
1450355_a_at,625.2,462.6,156.5,262.1,435.3,859.3,135.6,175,1381.6,537.5,506.9,578.4
1450356_at,14,5.5,4.5,5.1,9.5,9.3,6.7,2.7,44.9,3.7,10.4,10.6
1450357_a_at,110.5,107.1,24.1,35.4,72.9,52,15.5,19.2,114.7,16.7,29.2,18.3
1450358_at,11.1,10.7,9.1,3.1,5.5,7.1,0.9,1.2,5.4,2.8,2.1,4.2
1450359_at,5.1,6.2,1.8,1.6,6.1,2.1,1,1.2,16.1,2.4,1.9,1.2
1450360_at,6.7,9.8,2.9,2.1,4,3.2,0.9,1,4,1,1.6,1.6
1450361_at,25,15.2,13.8,16.8,7.4,4.7,19.3,13.9,24.1,14.3,18.3,9.6
1450362_at,7.8,0.5,0.4,0.3,11.1,4.2,1.2,0.2,0.7,0.4,1,0.4
1450363_at,39.8,61.6,21,17.2,68.9,27.3,9.5,23.3,95.9,8.4,18.1,16.7
1450364_a_at,13.8,5.3,2.2,5.2,1.9,4.4,1.2,4.3,18.1,4.1,4.4,2.1
1450365_at,41.5,63.3,9.1,17.2,49.7,20.9,16.3,10.9,54.9,14.3,11.3,2.7
1450366_at,81.2,79.8,21.3,23.6,91.8,65,6.3,10.4,111.3,27.1,28.3,37.9
1450367_at,5.4,19.3,10.2,9.5,1.9,17.2,1.4,1.2,6.2,1.7,1.7,1
1450368_a_at,4,1.1,6.1,4.9,1.5,5.1,8,1.3,17.5,5.1,0.5,0.1
1450369_at,49.7,55.4,16.9,7.7,34.2,38.7,11,6.2,74.9,5.6,3.3,2.5
1450370_a_at,30.4,8.5,9.5,12.1,29.5,26.9,3,10.5,33.9,12.1,6.4,6
1450371_at,40,75.7,11.4,22.7,52.6,34.3,4.8,13.7,30.7,11.4,13.8,1.2
1450372_a_at,6223.4,5883.8,2078.2,3298.7,5161,4890.5,2844.1,3426.8,2067.9,1135.8,1079,1375.4
